Gene	SUN+DOM.A.6.22.1.D12	SUN+DOM.A.6.23.1.E1	SUN+DOM.A.6.24.1.E2	Min	Max	Median	Mean	Std
NSFL1C	75	37	38	37	75	38	50	21.6564078277077
NSG1	8	2	4	2	8	4	4.66666666666667	3.05505046330389
NSL1	94	50	59	50	94	59	67.6666666666667	23.2450711621482
NSMAF	21	10	17	10	21	17	16	5.56776436283002
NSMCE1	189	133	140	133	189	140	154	30.5122926047847
NSMCE2	37	24	25	24	37	25	28.6666666666667	7.23417813807024
NSMCE4A	5	0	1	0	5	1	2	2.64575131106459
NSMF	1	0	0	0	1	0	0.333333333333333	0.577350269189626
NSRP1	237	182	216	182	237	216	211.666666666667	27.7548794508882
NSUN2	9	4	8	4	9	8	7	2.64575131106459
NSUN3	6	11	12	6	12	11	9.66666666666667	3.21455025366432
NSUN4	25	9	14	9	25	14	16	8.18535277187245
NSUN5	4	1	2	1	4	2	2.33333333333333	1.52752523165195
NSUN5P1	0	0	0	0	0	0	0	0
NSUN5P2	0	0	1	0	1	0	0.333333333333333	0.577350269189626
NSUN6	21	14	17	14	21	17	17.3333333333333	3.51188458428425
NSUN7	0	0	0	0	0	0	0	0
NT5C	2	2	2	2	2	2	2	0
NT5C1B	1	1	0	0	1	1	0.666666666666667	0.577350269189626
NT5C2	64	50	46	46	64	50	53.3333333333333	9.45163125250522
NT5C3A	31	23	13	13	31	23	22.3333333333333	9.01849950564579
NT5C3B	3	0	6	0	6	3	3	3
NT5DC1	59	30	55	30	59	55	48	15.7162336455017
NT5DC2	43	24	40	24	43	40	35.6666666666667	10.2143689640297
NT5DC3	16	8	12	8	16	12	12	4
NT5E	6	7	3	3	7	6	5.33333333333333	2.08166599946613
NT5M	0	0	0	0	0	0	0	0
NTAN1	22	14	21	14	22	21	19	4.35889894354067
NTF3	14	12	17	12	17	14	14.3333333333333	2.51661147842358
NTF4	0	0	0	0	0	0	0	0
NTHL1	2	2	3	2	3	2	2.33333333333333	0.577350269189626
NTM	139	89	102	89	139	102	110	25.9422435421457
NTMT1	26	15	20	15	26	20	20.3333333333333	5.5075705472861
NTN1	1	0	0	0	1	0	0.333333333333333	0.577350269189626
NTN4	36	23	21	21	36	23	26.6666666666667	8.14452781524708
NTN5	0	0	0	0	0	0	0	0
NTNG2	0	1	0	0	1	0	0.333333333333333	0.577350269189626
NTPCR	48	42	42	42	48	42	44	3.46410161513775
NTRK1	0	0	0	0	0	0	0	0
NTRK2	3	0	0	0	3	0	1	1.73205080756888
NTRK3	3	0	2	0	3	2	1.66666666666667	1.52752523165195
NTS	0	0	0	0	0	0	0	0
NUAK1	85	54	62	54	85	62	67	16.0934769394311
NUAK2	9	6	6	6	9	6	7	1.73205080756888
NUB1	80	62	57	57	80	62	66.3333333333333	12.0968315410827
NUBP1	12	15	13	12	15	13	13.3333333333333	1.52752523165195
NUBP2	13	6	12	6	13	12	10.3333333333333	3.78593889720018
NUBPL	37	13	20	13	37	20	23.3333333333333	12.3423390543824
NUCB1	84	41	79	41	84	79	68	23.5159520326097
NUCB2	565	400	436	400	565	436	467	86.7582849069759
NUCKS1	253	187	190	187	253	190	210	37.2692903071684
NUDC	36	28	36	28	36	36	33.3333333333333	4.61880215351701
NUDCD1	32	24	33	24	33	32	29.6666666666667	4.93288286231625
NUDCD2	31	28	28	28	31	28	29	1.73205080756888
NUDCD3	58	33	34	33	58	34	41.6666666666667	14.1539158303748
NUDT1	18	16	9	9	18	16	14.3333333333333	4.72581562625261
NUDT10	0	0	0	0	0	0	0	0
NUDT11	6	6	4	4	6	6	5.33333333333333	1.15470053837925
NUDT12	21	7	5	5	21	7	11	8.71779788708135
NUDT13	3	1	5	1	5	3	3	2
NUDT14	6	3	4	3	6	4	4.33333333333333	1.52752523165195
NUDT15	20	17	14	14	20	17	17	3
NUDT16	19	11	14	11	19	14	14.6666666666667	4.04145188432738
NUDT16L1	6	5	4	4	6	5	5	1
NUDT16P1	0	0	0	0	0	0	0	0
NUDT17	2	0	1	0	2	1	1	1
NUDT18	2	1	4	1	4	2	2.33333333333333	1.52752523165195
NUDT19	22	14	9	9	22	14	15	6.557438524302
NUDT2	30	22	30	22	30	30	27.3333333333333	4.61880215351701
NUDT21	65	36	40	36	65	40	47	15.7162336455017
NUDT22	8	5	7	5	8	7	6.66666666666667	1.52752523165195
NUDT3	0	0	0	0	0	0	0	0
NUDT4	11	3	8	3	11	8	7.33333333333333	4.04145188432738
NUDT4P1	0	0	1	0	1	0	0.333333333333333	0.577350269189626
NUDT5	155	97	118	97	155	118	123.333333333333	29.365512652316
NUDT6	4	0	2	0	4	2	2	2
NUDT7	6	2	1	1	6	2	3	2.64575131106459
NUDT8	0	0	1	0	1	0	0.333333333333333	0.577350269189626
NUDT9	55	43	40	40	55	43	46	7.93725393319377
NUDT9P1	1	0	4	0	4	1	1.66666666666667	2.08166599946613
NUF2	0	0	0	0	0	0	0	0
NUFIP1	9	9	8	8	9	9	8.66666666666667	0.577350269189626
NUFIP2	104	73	72	72	104	73	83	18.1934053986603
NUGGC	16	4	9	4	16	9	9.66666666666667	6.02771377334171
NUMA1	51	44	45	44	51	45	46.6666666666667	3.78593889720018
NUMB	56	28	54	28	56	54	46	15.6204993518133
NUMBL	9	5	11	5	11	9	8.33333333333333	3.05505046330389
NUP107	35	25	28	25	35	28	29.3333333333333	5.13160143944688
NUP133	16	16	13	13	16	16	15	1.73205080756888
NUP153	15	8	9	8	15	9	10.6666666666667	3.78593889720018
NUP155	8	9	4	4	9	8	7	2.64575131106459
NUP160	5	3	1	1	5	3	3	2
NUP188	17	5	14	5	17	14	12	6.2449979983984
NUP205	9	8	5	5	9	8	7.33333333333333	2.08166599946613
NUP210	0	0	0	0	0	0	0	0
NUP210L	1	0	0	0	1	0	0.333333333333333	0.577350269189626
NUP214	21	18	17	17	21	18	18.6666666666667	2.08166599946613
NUP35	14	10	10	10	14	10	11.3333333333333	2.3094010767585
NUP37	44	19	29	19	44	29	30.6666666666667	12.5830573921179
NUP43	24	14	13	13	24	14	17	6.08276253029822
NUP50	22	19	20	19	22	20	20.3333333333333	1.52752523165195
NUP54	51	25	40	25	51	40	38.6666666666667	13.0511813003013
NUP62	16	8	11	8	16	11	11.6666666666667	4.04145188432738
NUP62CL	0	0	0	0	0	0	0	0
NUP85	27	11	15	11	27	15	17.6666666666667	8.32666399786453
NUP88	35	15	18	15	35	18	22.6666666666667	10.785793124909
NUP93	39	13	18	13	39	18	23.3333333333333	13.7961347243833
NUP98	14	13	15	13	15	14	14	1
NUPL1	24	9	16	9	24	16	16.3333333333333	7.50555349946513
NUPL2	35	19	26	19	35	26	26.6666666666667	8.02080627701064
NUPR1	434	266	327	266	434	327	342.333333333333	85.0431263144373
NUPR1L	2	0	1	0	2	1	1	1
NUS1	39	20	32	20	39	32	30.3333333333333	9.60902353693305
NUSAP1	0	0	0	0	0	0	0	0
NUTF2	237	172	182	172	237	182	197	35
NUTM2A-AS1	8	10	6	6	10	8	8	2
NUTM2D	2	0	0	0	2	0	0.666666666666667	1.15470053837925
NVL	39	28	25	25	39	28	30.6666666666667	7.37111479583199
NWD1	7	2	5	2	7	5	4.66666666666667	2.51661147842358
NXF1	23	23	8	8	23	23	18	8.66025403784439
NXF3	0	0	2	0	2	0	0.666666666666667	1.15470053837925
NXN	8	9	3	3	9	8	6.66666666666667	3.21455025366432
NXNL2	0	0	0	0	0	0	0	0
NXPE2	0	0	0	0	0	0	0	0
NXPE3	25	17	13	13	25	17	18.3333333333333	6.11010092660779
NXPE4	0	0	0	0	0	0	0	0
NXPH2	0	0	0	0	0	0	0	0
NXPH3	2	1	0	0	2	1	1	1
NXPH4	1	0	2	0	2	1	1	1
NXT1	13	9	11	9	13	11	11	2
NXT2	11	16	18	11	18	16	15	3.60555127546399
NYAP1	0	0	0	0	0	0	0	0
NYAP2	2	0	1	0	2	1	1	1
NYNRIN	5	2	1	1	5	2	2.66666666666667	2.08166599946613
OAF	5	6	3	3	6	5	4.66666666666667	1.52752523165195
OARD1	31	24	26	24	31	26	27	3.60555127546399
OAS1	0	0	0	0	0	0	0	0
OAS2	0	0	0	0	0	0	0	0
OAS3	0	0	0	0	0	0	0	0
OASL	0	0	0	0	0	0	0	0
OAT	426	280	331	280	426	331	345.666666666667	74.0967835559232
OAZ1	419	292	355	292	419	355	355.333333333333	63.5006561645888
OAZ2	27	21	22	21	27	22	23.3333333333333	3.21455025366432
OAZ3	3	0	2	0	3	2	1.66666666666667	1.52752523165195
OBFC1	23	10	9	9	23	10	14	7.81024967590665
OBSCN	0	0	0	0	0	0	0	0
OBSL1	16	6	7	6	16	7	9.66666666666667	5.5075705472861
OCEL1	5	3	3	3	5	3	3.66666666666667	1.15470053837925
OCIAD1	187	120	131	120	187	131	146	35.9304884464434
OCIAD2	11	5	12	5	12	11	9.33333333333333	3.78593889720018
OCLM	0	0	0	0	0	0	0	0
OCLN	22	16	10	10	22	16	16	6
OCM	0	1	0	0	1	0	0.333333333333333	0.577350269189626
OCRL	19	11	8	8	19	11	12.6666666666667	5.68624070307733
ODAM	0	0	0	0	0	0	0	0
ODC1	67	40	44	40	67	44	50.3333333333333	14.5716619962629
ODF2	17	19	24	17	24	19	20	3.60555127546399
ODF2L	30	17	29	17	30	29	25.3333333333333	7.23417813807024
ODF3B	0	0	0	0	0	0	0	0
ODF3L1	1	0	1	0	1	1	0.666666666666667	0.577350269189626
ODF3L2	0	0	0	0	0	0	0	0
OFD1	25	21	22	21	25	22	22.6666666666667	2.08166599946613
OGDH	6	5	3	3	6	5	4.66666666666667	1.52752523165195
OGDHL	0	0	0	0	0	0	0	0
OGFOD1	74	26	35	26	74	35	45	25.5147016443461
OGFOD2	1	1	1	1	1	1	1	0
OGFOD3	6	7	4	4	7	6	5.66666666666667	1.52752523165195
OGFR	3	2	1	1	3	2	2	1
OGFR-AS1	1	2	1	1	2	1	1.33333333333333	0.577350269189626
OGFRL1	1	2	0	0	2	1	1	1
OGG1	6	6	3	3	6	6	5	1.73205080756888
OGN	3	1	6	1	6	3	3.33333333333333	2.51661147842358
OGT	56	37	28	28	56	37	40.3333333333333	14.2945210949277
OIP5	0	1	1	0	1	1	0.666666666666667	0.577350269189626
OIP5-AS1	20	16	29	16	29	20	21.6666666666667	6.65832811847939
OIT3	0	0	0	0	0	0	0	0
OLA1	96	69	105	69	105	96	90	18.7349939951952
OLAH	11	11	14	11	14	11	12	1.73205080756888
OLFM1	1	1	0	0	1	1	0.666666666666667	0.577350269189626
OLFM2	0	0	0	0	0	0	0	0
OLFML1	4	5	8	4	8	5	5.66666666666667	2.08166599946613
OLFML2A	0	5	0	0	5	0	1.66666666666667	2.88675134594813
OLFML2B	1	1	0	0	1	1	0.666666666666667	0.577350269189626
OLFML3	91	64	94	64	94	91	83	16.5227116418583
OLR1	0	0	0	0	0	0	0	0
OMA1	15	9	9	9	15	9	11	3.46410161513775
OMD	8	2	5	2	8	5	5	3
OMG	0	0	0	0	0	0	0	0
ONECUT1	0	0	0	0	0	0	0	0
ONECUT2	0	0	0	0	0	0	0	0
OOEP	0	0	0	0	0	0	0	0
OPA1	27	16	15	15	27	16	19.3333333333333	6.65832811847939
OPA1-AS1	0	0	0	0	0	0	0	0
OPA3	32	20	16	16	32	20	22.6666666666667	8.32666399786453
OPCML	0	0	0	0	0	0	0	0
OPHN1	7	8	3	3	8	7	6	2.64575131106459
OPLAH	2	0	0	0	2	0	0.666666666666667	1.15470053837925
OPN1SW	0	0	0	0	0	0	0	0
OPN3	1	0	2	0	2	1	1	1
OPN5	0	0	0	0	0	0	0	0
OPRK1	5	0	1	0	5	1	2	2.64575131106459
OPRL1	0	0	0	0	0	0	0	0
OPRM1	0	0	0	0	0	0	0	0
OPTN	161	132	138	132	161	138	143.666666666667	15.3079500042734
OR10A2	0	0	0	0	0	0	0	0
OR10A3	0	0	0	0	0	0	0	0
OR10A4	0	0	0	0	0	0	0	0
OR10A5	0	0	0	0	0	0	0	0
OR10A6	0	0	0	0	0	0	0	0
OR10AD1	0	0	0	0	0	0	0	0
OR10V2P	0	0	0	0	0	0	0	0
OR11A1	0	0	0	0	0	0	0	0
OR13D1	0	0	0	0	0	0	0	0
OR1D4	0	0	0	0	0	0	0	0
OR1E1	0	0	0	0	0	0	0	0
OR2A20P	0	0	1	0	1	0	0.333333333333333	0.577350269189626
OR2A9P	0	1	0	0	1	0	0.333333333333333	0.577350269189626
OR2AT4	0	0	0	0	0	0	0	0
OR2B6	0	0	0	0	0	0	0	0
OR2D3	0	0	0	0	0	0	0	0
OR2F1	0	0	0	0	0	0	0	0
OR2F2	0	0	0	0	0	0	0	0
OR2L13	0	0	0	0	0	0	0	0
OR2S2	0	0	0	0	0	0	0	0
OR4F13P	0	0	0	0	0	0	0	0
OR4K2	0	0	0	0	0	0	0	0
OR51B5	0	0	0	0	0	0	0	0
OR51E2	5	0	2	0	5	2	2.33333333333333	2.51661147842358
OR5E1P	0	0	0	0	0	0	0	0
OR5P2	0	0	0	0	0	0	0	0
OR5P3	1	0	0	0	1	0	0.333333333333333	0.577350269189626
OR6C1	0	0	0	0	0	0	0	0
OR6W1P	0	0	0	0	0	0	0	0
OR7D2	6	9	2	2	9	6	5.66666666666667	3.51188458428425
OR7E12P	3	1	0	0	3	1	1.33333333333333	1.52752523165195
OR7E14P	0	1	0	0	1	0	0.333333333333333	0.577350269189626
OR7E156P	0	0	0	0	0	0	0	0
OR7E2P	0	1	1	0	1	1	0.666666666666667	0.577350269189626
OR7E37P	3	1	1	1	3	1	1.66666666666667	1.15470053837925
OR7E5P	1	0	0	0	1	0	0.333333333333333	0.577350269189626
OR7E91P	1	1	0	0	1	1	0.666666666666667	0.577350269189626
OR8J1	0	0	0	0	0	0	0	0
ORAI1	0	1	1	0	1	1	0.666666666666667	0.577350269189626
ORAI2	62	51	28	28	62	51	47	17.3493515728975
ORAI3	19	6	7	6	19	7	10.6666666666667	7.23417813807024
ORAOV1	3	2	5	2	5	3	3.33333333333333	1.52752523165195
ORC1	0	0	1	0	1	0	0.333333333333333	0.577350269189626
ORC2	11	10	6	6	11	10	9	2.64575131106459
ORC3	56	34	50	34	56	50	46.6666666666667	11.3724814061547
ORC4	67	33	39	33	67	39	46.3333333333333	18.1475434517549
ORC5	32	27	22	22	32	27	27	5
ORC6	12	1	11	1	12	11	8	6.08276253029822
ORMDL1	84	43	50	43	84	50	59	21.9317121994613
ORMDL2	82	66	68	66	82	68	72	8.71779788708135
ORMDL3	65	37	42	37	65	42	48	14.9331845230681
OS9	111	82	117	82	117	111	103.333333333333	18.7171935218219
OSBP	30	18	20	18	30	20	22.6666666666667	6.42910050732864
OSBP2	0	0	0	0	0	0	0	0
OSBPL10	25	9	9	9	25	9	14.3333333333333	9.23760430703401
OSBPL10-AS1	0	0	0	0	0	0	0	0
OSBPL11	8	6	13	6	13	8	9	3.60555127546399
OSBPL1A	26	15	21	15	26	21	20.6666666666667	5.5075705472861
OSBPL2	43	36	30	30	43	36	36.3333333333333	6.50640709864771
OSBPL3	11	8	5	5	11	8	8	3
OSBPL5	2	1	0	0	2	1	1	1
OSBPL6	4	1	0	0	4	1	1.66666666666667	2.08166599946613
OSBPL7	1	1	1	1	1	1	1	0
OSBPL8	133	118	137	118	137	133	129.333333333333	10.0166528008778
OSBPL9	126	77	81	77	126	81	94.6666666666667	27.20906711619
OSCAR	2	4	2	2	4	2	2.66666666666667	1.15470053837925
OSCP1	41	15	23	15	41	23	26.3333333333333	13.3166562369588
OSER1	136	94	117	94	136	117	115.666666666667	21.0317220724631
OSER1-AS1	29	18	17	17	29	18	21.3333333333333	6.65832811847939
OSGEP	44	38	38	38	44	38	40	3.46410161513775
OSGEPL1	20	15	7	7	20	15	14	6.557438524302
OSGEPL1-AS1	0	1	1	0	1	1	0.666666666666667	0.577350269189626
OSGIN1	2	1	0	0	2	1	1	1
OSGIN2	21	11	15	11	21	15	15.6666666666667	5.03322295684717
OSMR	77	43	50	43	77	50	56.6666666666667	17.9536440126603
OSR1	2	1	4	1	4	2	2.33333333333333	1.52752523165195
OSR2	5	3	9	3	9	5	5.66666666666667	3.05505046330389
OST4	2430	1467	1894	1467	2430	1894	1930.33333333333	482.527028603925
OSTC	1444	946	1171	946	1444	1171	1187	249.385244150491
OSTCP1	8	3	6	3	8	6	5.66666666666667	2.51661147842358
OSTF1	53	30	28	28	53	30	37	13.8924439894498
OSTM1	38	23	38	23	38	38	33	8.66025403784439
OSTN	0	0	0	0	0	0	0	0
OTOGL	2	0	0	0	2	0	0.666666666666667	1.15470053837925
OTOP1	0	0	1	0	1	0	0.333333333333333	0.577350269189626
OTP	0	0	0	0	0	0	0	0
OTUB1	153	97	121	97	153	121	123.666666666667	28.095076674274
OTUB2	1	0	1	0	1	1	0.666666666666667	0.577350269189626
OTUD1	7	7	8	7	8	7	7.33333333333333	0.577350269189626
OTUD3	8	3	8	3	8	8	6.33333333333333	2.88675134594813
OTUD4	14	7	9	7	14	9	10	3.60555127546399
OTUD5	8	6	5	5	8	6	6.33333333333333	1.52752523165195
OTUD6A	2	4	2	2	4	2	2.66666666666667	1.15470053837925
OTUD6B	16	8	6	6	16	8	10	5.29150262212918
OTUD7A	0	0	0	0	0	0	0	0
OTUD7B	6	7	3	3	7	6	5.33333333333333	2.08166599946613
OTX1	0	0	0	0	0	0	0	0
OTX2	1	1	0	0	1	1	0.666666666666667	0.577350269189626
OTX2-AS1	0	0	1	0	1	0	0.333333333333333	0.577350269189626
OVCA2	0	0	0	0	0	0	0	0
OVCH1-AS1	0	0	0	0	0	0	0	0
OVCH2	0	1	0	0	1	0	0.333333333333333	0.577350269189626
OVGP1	2	0	1	0	2	1	1	1
OXA1L	116	78	104	78	116	104	99.3333333333333	19.4250697124446
OXCT1	101	61	74	61	101	74	78.6666666666667	20.4042479237372
OXCT2	0	0	0	0	0	0	0	0
OXLD1	7	1	9	1	9	7	5.66666666666667	4.16333199893227
OXNAD1	5	4	6	4	6	5	5	1
OXR1	66	36	45	36	66	45	49	15.3948043183407
OXSM	25	11	22	11	25	22	19.3333333333333	7.37111479583199
OXSR1	29	9	23	9	29	23	20.3333333333333	10.2632028788938
OXT	0	0	0	0	0	0	0	0
OXTR	41	29	22	22	41	29	30.6666666666667	9.60902353693305
P2RX1	1	1	0	0	1	1	0.666666666666667	0.577350269189626
P2RX4	5	5	3	3	5	5	4.33333333333333	1.15470053837925
P2RX5	0	0	0	0	0	0	0	0
P2RX5-TAX1BP3	17	3	6	3	17	6	8.66666666666667	7.37111479583199
P2RX6	4	7	2	2	7	4	4.33333333333333	2.51661147842358
P2RX7	4	1	1	1	4	1	2	1.73205080756888
P2RY1	0	0	0	0	0	0	0	0
P2RY11	2	0	1	0	2	1	1	1
P2RY13	0	0	0	0	0	0	0	0
P2RY14	0	0	0	0	0	0	0	0
P2RY2	21	9	11	9	21	11	13.6666666666667	6.42910050732864
P2RY6	0	0	0	0	0	0	0	0
P2RY8	0	0	0	0	0	0	0	0
P4HA1	487	337	384	337	487	384	402.666666666667	76.7224434786415
P4HA2	987	603	783	603	987	783	791	192.124959336365
P4HA3	3	2	3	2	3	3	2.66666666666667	0.577350269189626
P4HB	258	219	245	219	258	245	240.666666666667	19.8578280114753
P4HTM	3	1	1	1	3	1	1.66666666666667	1.15470053837925
PA2G4	64	45	58	45	64	58	55.6666666666667	9.71253485622231
PA2G4P4	0	0	0	0	0	0	0	0
PAAF1	31	20	24	20	31	24	25	5.56776436283002
PABPC1	633	338	379	338	633	379	450	159.803003726463
PABPC1L	0	0	0	0	0	0	0	0
PABPC1L2A	0	0	1	0	1	0	0.333333333333333	0.577350269189626
PABPC1P2	8	5	1	1	8	5	4.66666666666667	3.51188458428425
PABPC3	1	0	0	0	1	0	0.333333333333333	0.577350269189626
PABPC4	154	72	96	72	154	96	107.333333333333	42.1584313433663
PABPC4L	0	0	0	0	0	0	0	0
PABPC5	5	2	3	2	5	3	3.33333333333333	1.52752523165195
PABPN1	0	0	0	0	0	0	0	0
PABPN1L	0	0	0	0	0	0	0	0
PACRG	0	1	0	0	1	0	0.333333333333333	0.577350269189626
PACRGL	5	2	5	2	5	5	4	1.73205080756888
PACS1	12	6	10	6	12	10	9.33333333333333	3.05505046330389
PACS2	39	16	13	13	39	16	22.6666666666667	14.2243921955679
PACSIN1	0	0	0	0	0	0	0	0
PACSIN2	16	11	9	9	16	11	12	3.60555127546399
PACSIN3	2	2	0	0	2	2	1.33333333333333	1.15470053837925
PADI1	1	0	0	0	1	0	0.333333333333333	0.577350269189626
PADI2	3	1	3	1	3	3	2.33333333333333	1.15470053837925
PADI6	0	0	0	0	0	0	0	0
PAF1	17	5	11	5	17	11	11	6
PAFAH1B1	66	42	50	42	66	50	52.6666666666667	12.2202018532156
PAFAH1B2	128	84	95	84	128	95	102.333333333333	22.8983259941275
PAFAH1B3	5	1	1	1	5	1	2.33333333333333	2.3094010767585
PAFAH2	10	8	8	8	10	8	8.66666666666667	1.15470053837925
PAG1	12	7	6	6	12	7	8.33333333333333	3.21455025366432
PAGE2	0	0	0	0	0	0	0	0
PAGE2B	0	0	0	0	0	0	0	0
PAGE3	0	0	0	0	0	0	0	0
PAGE5	0	0	0	0	0	0	0	0
PAGR1	6	8	10	6	10	8	8	2
PAICS	99	71	60	60	99	71	76.6666666666667	20.1080415091409
PAIP1	35	26	28	26	35	28	29.6666666666667	4.72581562625261
PAIP2	138	91	111	91	138	111	113.333333333333	23.5867194271126
PAIP2B	0	0	0	0	0	0	0	0
PAK1	4	6	4	4	6	4	4.66666666666667	1.15470053837925
PAK1IP1	72	45	64	45	72	64	60.3333333333333	13.8684293751431
PAK2	32	24	27	24	32	27	27.6666666666667	4.04145188432738
PAK3	0	1	1	0	1	1	0.666666666666667	0.577350269189626
PAK4	1	1	4	1	4	1	2	1.73205080756888
PAK6	0	0	0	0	0	0	0	0
PALB2	5	4	6	4	6	5	5	1
PALD1	0	0	0	0	0	0	0	0
PALLD	181	122	130	122	181	130	144.333333333333	32.0052079095471
PALM	11	5	7	5	11	7	7.66666666666667	3.05505046330389
PALM2	8	1	5	1	8	5	4.66666666666667	3.51188458428425
PALM2-AKAP2	0	0	0	0	0	0	0	0
PALM3	0	0	0	0	0	0	0	0
PALMD	8	17	13	8	17	13	12.6666666666667	4.50924975282289
PAM	158	91	117	91	158	117	122	33.7786915081091
PAM16	0	0	1	0	1	0	0.333333333333333	0.577350269189626
PAMR1	62	66	51	51	66	62	59.6666666666667	7.76745346515403
PAN2	9	3	2	2	9	3	4.66666666666667	3.78593889720018
PAN3	9	11	10	9	11	10	10	1
PAN3-AS1	0	2	2	0	2	2	1.33333333333333	1.15470053837925
PANK1	17	8	12	8	17	12	12.3333333333333	4.50924975282289
PANK2	8	8	1	1	8	8	5.66666666666667	4.04145188432738
PANK3	7	5	2	2	7	5	4.66666666666667	2.51661147842358
PANK4	3	4	2	2	4	3	3	1
PANX1	9	8	6	6	9	8	7.66666666666667	1.52752523165195
PANX2	0	0	1	0	1	0	0.333333333333333	0.577350269189626
PAOX	6	1	1	1	6	1	2.66666666666667	2.88675134594813
PAPD4	38	17	20	17	38	20	25	11.3578166916005
PAPD5	29	14	14	14	29	14	19	8.66025403784439
PAPD7	16	12	9	9	16	12	12.3333333333333	3.51188458428425
PAPL	0	1	1	0	1	1	0.666666666666667	0.577350269189626
PAPLN	9	9	0	0	9	9	6	5.19615242270663
PAPOLA	69	58	58	58	69	58	61.6666666666667	6.35085296108588
PAPOLB	0	0	0	0	0	0	0	0
PAPOLG	13	10	12	10	13	12	11.6666666666667	1.52752523165195
PAPPA	122	69	92	69	122	92	94.3333333333333	26.5769323537035
PAPPA2	4	2	2	2	4	2	2.66666666666667	1.15470053837925
PAPSS1	148	94	115	94	148	115	119	27.2213151776324
PAPSS2	41	36	35	35	41	36	37.3333333333333	3.21455025366432
PAQR3	5	3	3	3	5	3	3.66666666666667	1.15470053837925
PAQR4	0	0	0	0	0	0	0	0
PAQR5	0	1	1	0	1	1	0.666666666666667	0.577350269189626
PAQR6	0	1	0	0	1	0	0.333333333333333	0.577350269189626
PAQR7	22	7	12	7	22	12	13.6666666666667	7.63762615825973
PAQR8	1	3	1	1	3	1	1.66666666666667	1.15470053837925
PARD3	9	9	10	9	10	9	9.33333333333333	0.577350269189626
PARD3B	24	15	17	15	24	17	18.6666666666667	4.72581562625261
PARD6A	1	0	0	0	1	0	0.333333333333333	0.577350269189626
PARD6B	2	10	1	1	10	2	4.33333333333333	4.93288286231625
PARD6G	4	7	3	3	7	4	4.66666666666667	2.08166599946613
PARD6G-AS1	0	0	0	0	0	0	0	0
PARG	13	12	13	12	13	13	12.6666666666667	0.577350269189626
PARK2	12	6	6	6	12	6	8	3.46410161513775
PARK7	650	465	546	465	650	546	553.666666666667	92.7379821504292
PARL	28	28	14	14	28	28	23.3333333333333	8.08290376865476
PARM1	1	0	0	0	1	0	0.333333333333333	0.577350269189626
PARN	22	24	30	22	30	24	25.3333333333333	4.16333199893227
PARP1	35	32	18	18	35	32	28.3333333333333	9.07377172587747
PARP10	1	0	0	0	1	0	0.333333333333333	0.577350269189626
PARP11	21	6	17	6	21	17	14.6666666666667	7.76745346515403
PARP12	2	0	0	0	2	0	0.666666666666667	1.15470053837925
PARP14	20	19	23	19	23	20	20.6666666666667	2.08166599946613
PARP15	0	0	0	0	0	0	0	0
PARP16	5	2	2	2	5	2	3	1.73205080756888
PARP2	11	9	12	9	12	11	10.6666666666667	1.52752523165195
PARP3	11	4	6	4	11	6	7	3.60555127546399
PARP4	29	21	19	19	29	21	23	5.29150262212918
PARP6	9	6	1	1	9	6	5.33333333333333	4.04145188432738
PARP8	5	1	4	1	5	4	3.33333333333333	2.08166599946613
PARP9	15	9	6	6	15	9	10	4.58257569495584
PARPBP	3	1	6	1	6	3	3.33333333333333	2.51661147842358
PARS2	8	6	2	2	8	6	5.33333333333333	3.05505046330389
PART1	6	1	3	1	6	3	3.33333333333333	2.51661147842358
PARVA	163	111	139	111	163	139	137.666666666667	26.0256283945908
PARVB	0	2	4	0	4	2	2	2
PARVG	0	0	0	0	0	0	0	0
PASK	2	0	1	0	2	1	1	1
PATE2	0	0	0	0	0	0	0	0
PATE4	0	0	0	0	0	0	0	0
PATL1	16	10	11	10	16	11	12.3333333333333	3.21455025366432
PATZ1	4	2	4	2	4	4	3.33333333333333	1.15470053837925
PAWR	10	7	4	4	10	7	7	3
PAX3	0	0	0	0	0	0	0	0
PAX6	0	1	1	0	1	1	0.666666666666667	0.577350269189626
PAX8	0	0	0	0	0	0	0	0
PAX9	0	0	0	0	0	0	0	0
PAXBP1	7	8	4	4	8	7	6.33333333333333	2.08166599946613
PAXBP1-AS1	11	4	2	2	11	4	5.66666666666667	4.72581562625261
PAXIP1	9	2	2	2	9	2	4.33333333333333	4.04145188432738
PBDC1	106	67	81	67	106	81	84.6666666666667	19.7568553503166
PBK	1	0	0	0	1	0	0.333333333333333	0.577350269189626
PBLD	11	5	8	5	11	8	8	3
PBOV1	3	1	0	0	3	1	1.33333333333333	1.52752523165195
PBRM1	37	27	28	27	37	28	30.6666666666667	5.5075705472861
PBX1	40	12	26	12	40	26	26	14
PBX2	3	4	1	1	4	3	2.66666666666667	1.52752523165195
PBX3	12	4	11	4	12	11	9	4.35889894354067
PBX4	0	0	0	0	0	0	0	0
PBXIP1	29	18	23	18	29	23	23.3333333333333	5.5075705472861
PC	2	2	1	1	2	2	1.66666666666667	0.577350269189626
PCA3	0	0	0	0	0	0	0	0
PCAT1	4	3	1	1	4	3	2.66666666666667	1.52752523165195
PCAT6	5	1	1	1	5	1	2.33333333333333	2.3094010767585
PCBD1	72	50	53	50	72	53	58.3333333333333	11.9303534454489
PCBD2	23	10	15	10	23	15	16	6.557438524302
