Gene	ENT.A.6.10.1.D5	ENT.A.6.11.1.D6	ENT.A.6.12.1.D7	Min	Max	Median	Mean	Std
PMS1	23	21	16	16	23	21	20	3.60555127546399
PMS2	8	4	5	4	8	5	5.66666666666667	2.08166599946613
PMS2CL	3	1	2	1	3	2	2	1
PMS2L2	6	1	0	0	6	1	2.33333333333333	3.21455025366432
PMS2P1	7	4	2	2	7	4	4.33333333333333	2.51661147842358
PMS2P3	0	0	0	0	0	0	0	0
PMS2P4	0	1	3	0	3	1	1.33333333333333	1.52752523165195
PMS2P5	0	2	3	0	3	2	1.66666666666667	1.52752523165195
PMVK	6	2	2	2	6	2	3.33333333333333	2.3094010767585
PNCK	0	0	0	0	0	0	0	0
PNISR	85	79	35	35	85	79	66.3333333333333	27.3007936392577
PNKD	97	77	23	23	97	77	65.6666666666667	38.2796725865482
PNKP	5	0	3	0	5	3	2.66666666666667	2.51661147842358
PNLDC1	1	4	1	1	4	1	2	1.73205080756888
PNLIP	0	0	0	0	0	0	0	0
PNLIPRP3	0	0	0	0	0	0	0	0
PNMA1	21	16	10	10	21	16	15.6666666666667	5.5075705472861
PNMA2	66	52	22	22	66	52	46.6666666666667	22.4796204001165
PNMA6C	0	0	0	0	0	0	0	0
PNMAL1	12	8	3	3	12	8	7.66666666666667	4.50924975282289
PNMAL2	0	0	0	0	0	0	0	0
PNMT	0	0	0	0	0	0	0	0
PNN	132	114	48	48	132	114	98	44.226688774992
PNO1	19	19	2	2	19	19	13.3333333333333	9.81495457622364
PNOC	0	0	0	0	0	0	0	0
PNP	6	12	6	6	12	6	8	3.46410161513775
PNPLA1	5	2	3	2	5	3	3.33333333333333	1.52752523165195
PNPLA2	5	4	2	2	5	4	3.66666666666667	1.52752523165195
PNPLA3	3	0	0	0	3	0	1	1.73205080756888
PNPLA4	37	32	14	14	37	32	27.6666666666667	12.0968315410827
PNPLA5	0	0	0	0	0	0	0	0
PNPLA6	1	2	1	1	2	1	1.33333333333333	0.577350269189626
PNPLA7	0	0	0	0	0	0	0	0
PNPLA8	69	64	16	16	69	64	49.6666666666667	29.2631736715848
PNPO	18	17	8	8	18	17	14.3333333333333	5.5075705472861
PNPT1	40	28	19	19	40	28	29	10.5356537528527
PNRC1	68	56	31	31	68	56	51.6666666666667	18.8767935130237
PNRC2	110	86	41	41	110	86	79	35.028559776274
POC1A	1	0	0	0	1	0	0.333333333333333	0.577350269189626
POC1B	10	7	3	3	10	7	6.66666666666667	3.51188458428425
POC1B-GALNT4	9	9	1	1	9	9	6.33333333333333	4.61880215351701
POC5	8	7	5	5	8	7	6.66666666666667	1.52752523165195
PODN	6	5	1	1	6	5	4	2.64575131106459
PODNL1	4	4	2	2	4	4	3.33333333333333	1.15470053837925
PODXL	2	0	0	0	2	0	0.666666666666667	1.15470053837925
PODXL2	0	0	0	0	0	0	0	0
POFUT1	22	24	6	6	24	22	17.3333333333333	9.8657657246325
POFUT2	20	12	6	6	20	12	12.6666666666667	7.02376916856849
POGK	10	8	2	2	10	8	6.66666666666667	4.16333199893227
POGLUT1	66	39	12	12	66	39	39	27
POGZ	24	15	6	6	24	15	15	9
POLA1	7	5	3	3	7	5	5	2
POLA2	1	1	1	1	1	1	1	0
POLB	17	12	9	9	17	12	12.6666666666667	4.04145188432738
POLD1	0	3	0	0	3	0	1	1.73205080756888
POLD2	47	31	12	12	47	31	30	17.5214154679352
POLD3	19	24	10	10	24	19	17.6666666666667	7.09459888459759
POLD4	47	46	20	20	47	46	37.6666666666667	15.3079500042734
POLDIP2	19	21	10	10	21	19	16.6666666666667	5.85946527708231
POLDIP3	0	0	0	0	0	0	0	0
POLE	2	2	0	0	2	2	1.33333333333333	1.15470053837925
POLE2	0	0	0	0	0	0	0	0
POLE3	119	99	42	42	119	99	86.6666666666667	39.9541403778549
POLE4	26	23	10	10	26	23	19.6666666666667	8.50490054811538
POLG	1	6	2	1	6	2	3	2.64575131106459
POLG2	2	2	1	1	2	2	1.66666666666667	0.577350269189626
POLH	54	40	15	15	54	40	36.3333333333333	19.7568553503166
POLI	19	5	5	5	19	5	9.66666666666667	8.08290376865476
POLK	28	24	15	15	28	24	22.3333333333333	6.65832811847939
POLL	0	2	0	0	2	0	0.666666666666667	1.15470053837925
POLM	1	0	1	0	1	1	0.666666666666667	0.577350269189626
POLN	2	4	1	1	4	2	2.33333333333333	1.52752523165195
POLQ	0	1	0	0	1	0	0.333333333333333	0.577350269189626
POLR1A	2	3	3	2	3	3	2.66666666666667	0.577350269189626
POLR1B	8	9	4	4	9	8	7	2.64575131106459
POLR1C	50	23	10	10	50	23	27.6666666666667	20.4042479237372
POLR1D	123	103	33	33	123	103	86.3333333333333	47.2581562625261
POLR1E	15	8	8	8	15	8	10.3333333333333	4.04145188432738
POLR2A	11	6	2	2	11	6	6.33333333333333	4.50924975282289
POLR2B	73	68	19	19	73	68	53.3333333333333	29.8384539367128
POLR2C	39	29	19	19	39	29	29	10
POLR2D	5	4	2	2	5	4	3.66666666666667	1.52752523165195
POLR2E	38	31	19	19	38	31	29.3333333333333	9.60902353693305
POLR2F	192	154	61	61	192	154	135.666666666667	67.396834742689
POLR2G	172	143	63	63	172	143	126	56.4535207050898
POLR2H	94	88	40	40	94	88	74	29.5972971738975
POLR2I	134	112	49	49	134	112	98.3333333333333	44.1172679722275
POLR2J	65	45	15	15	65	45	41.6666666666667	25.1661147842358
POLR2J2	2	1	2	1	2	2	1.66666666666667	0.577350269189626
POLR2J3	1	2	1	1	2	1	1.33333333333333	0.577350269189626
POLR2J4	3	2	1	1	3	2	2	1
POLR2K	237	165	77	77	237	165	159.666666666667	80.1332224070225
POLR2L	329	244	111	111	329	244	228	109.87720418722
POLR2M	2	3	0	0	3	2	1.66666666666667	1.52752523165195
POLR3A	13	15	4	4	15	13	10.6666666666667	5.85946527708231
POLR3B	19	13	9	9	19	13	13.6666666666667	5.03322295684717
POLR3C	41	27	12	12	41	27	26.6666666666667	14.5028732785381
POLR3D	19	11	11	11	19	11	13.6666666666667	4.61880215351701
POLR3E	6	5	1	1	6	5	4	2.64575131106459
POLR3F	11	19	7	7	19	11	12.3333333333333	6.11010092660779
POLR3G	6	1	2	1	6	2	3	2.64575131106459
POLR3GL	20	27	8	8	27	20	18.3333333333333	9.60902353693305
POLR3H	14	10	2	2	14	10	8.66666666666667	6.11010092660779
POLR3K	57	41	16	16	57	41	38	20.6639783197718
POLRMT	3	3	1	1	3	3	2.33333333333333	1.15470053837925
POM121	3	1	1	1	3	1	1.66666666666667	1.15470053837925
POM121C	3	7	1	1	7	3	3.66666666666667	3.05505046330389
POM121L10P	4	11	1	1	11	4	5.33333333333333	5.13160143944688
POM121L1P	2	3	1	1	3	2	2	1
POM121L2	0	0	0	0	0	0	0	0
POM121L8P	2	1	0	0	2	1	1	1
POM121L9P	2	0	1	0	2	1	1	1
POMC	0	0	0	0	0	0	0	0
POMGNT1	9	9	1	1	9	9	6.33333333333333	4.61880215351701
POMP	1133	770	306	306	1133	770	736.333333333333	414.526637664377
POMT1	0	2	1	0	2	1	1	1
POMT2	4	3	2	2	4	3	3	1
POMZP3	0	1	0	0	1	0	0.333333333333333	0.577350269189626
PON2	14	10	3	3	14	10	9	5.56776436283002
POP1	20	17	3	3	20	17	13.3333333333333	9.07377172587747
POP4	28	29	7	7	29	28	21.3333333333333	12.4230967690561
POP5	101	80	31	31	101	80	70.6666666666667	35.9212100761282
POP7	14	10	2	2	14	10	8.66666666666667	6.11010092660779
POPDC2	2	2	1	1	2	2	1.66666666666667	0.577350269189626
POPDC3	4	2	3	2	4	3	3	1
POR	4	5	0	0	5	4	3	2.64575131106459
PORCN	0	1	1	0	1	1	0.666666666666667	0.577350269189626
POSTN	90	93	41	41	93	90	74.6666666666667	29.1947483861967
POT1	9	7	2	2	9	7	6	3.60555127546399
POTEM	0	3	0	0	3	0	1	1.73205080756888
POU1F1	0	0	0	0	0	0	0	0
POU2AF1	3	2	1	1	3	2	2	1
POU2F1	11	11	4	4	11	11	8.66666666666667	4.04145188432738
POU2F2	6	3	0	0	6	3	3	3
POU2F3	11	9	2	2	11	9	7.33333333333333	4.72581562625261
POU3F2	0	0	0	0	0	0	0	0
POU5F1	12	5	4	4	12	5	7	4.35889894354067
POU5F1P4	0	0	0	0	0	0	0	0
POU5F2	0	0	0	0	0	0	0	0
POU6F1	1	4	2	1	4	2	2.33333333333333	1.52752523165195
PP14571	0	0	0	0	0	0	0	0
PP2D1	1	0	0	0	1	0	0.333333333333333	0.577350269189626
PP7080	2	1	2	1	2	2	1.66666666666667	0.577350269189626
PPA1	37	33	13	13	37	33	27.6666666666667	12.8582010146573
PPA2	53	47	9	9	53	47	36.3333333333333	23.8607068908977
PPAN	2	2	0	0	2	2	1.33333333333333	1.15470053837925
PPAP2A	8	8	1	1	8	8	5.66666666666667	4.04145188432738
PPAP2B	55	59	25	25	59	55	46.3333333333333	18.5831464863551
PPAP2C	0	0	0	0	0	0	0	0
PPAPDC1A	17	4	3	3	17	4	8	7.81024967590665
PPAPDC1B	101	69	26	26	101	69	65.3333333333333	37.6342043005207
PPAPDC2	3	1	1	1	3	1	1.66666666666667	1.15470053837925
PPAPDC3	0	0	0	0	0	0	0	0
PPARA	11	15	5	5	15	11	10.3333333333333	5.03322295684717
PPARD	11	4	3	3	11	4	6	4.35889894354067
PPARG	0	0	1	0	1	0	0.333333333333333	0.577350269189626
PPARGC1A	0	0	0	0	0	0	0	0
PPARGC1B	0	2	0	0	2	0	0.666666666666667	1.15470053837925
PPAT	20	10	3	3	20	10	11	8.54400374531753
PPBP	0	0	0	0	0	0	0	0
PPCDC	7	4	2	2	7	4	4.33333333333333	2.51661147842358
PPCS	106	87	41	41	106	87	78	33.4215499341368
PPDPF	7	4	2	2	7	4	4.33333333333333	2.51661147842358
PPEF2	2	6	2	2	6	2	3.33333333333333	2.3094010767585
PPFIA1	34	33	18	18	34	33	28.3333333333333	8.9628864398325
PPFIA3	0	0	0	0	0	0	0	0
PPFIA4	2	1	1	1	2	1	1.33333333333333	0.577350269189626
PPFIBP1	138	83	42	42	138	83	87.6666666666667	48.1698384192155
PPFIBP2	16	15	5	5	16	15	12	6.08276253029822
PPHLN1	75	61	31	31	75	61	55.6666666666667	22.4796204001165
PPIA	1699	1368	553	553	1699	1368	1206.66666666667	589.788380127426
PPIAP30	0	0	0	0	0	0	0	0
PPIB	965	736	303	303	965	736	668	336.197858410788
PPIC	155	123	53	53	155	123	110.333333333333	52.1664004253057
PPID	93	74	24	24	93	74	63.6666666666667	35.6417358350198
PPIE	108	103	34	34	108	103	81.6666666666667	41.3561764834871
PPIEL	10	10	3	3	10	10	7.66666666666667	4.04145188432738
PPIF	3	7	5	3	7	5	5	2
PPIG	156	128	48	48	156	128	110.666666666667	56.0475988186232
PPIH	45	23	10	10	45	23	26	17.6918060129541
PPIL1	64	52	28	28	64	52	48	18.3303027798234
PPIL2	6	1	3	1	6	3	3.33333333333333	2.51661147842358
PPIL3	103	76	26	26	103	76	68.3333333333333	39.0683162336609
PPIL4	181	137	51	51	181	137	123	66.1211010192662
PPIL6	9	14	11	9	14	11	11.3333333333333	2.51661147842358
PPIP5K1	15	13	5	5	15	13	11	5.29150262212918
PPIP5K2	43	33	18	18	43	33	31.3333333333333	12.5830573921179
PPL	11	6	1	1	11	6	6	5
PPM1A	22	35	19	19	35	22	25.3333333333333	8.50490054811538
PPM1B	16	11	5	5	16	11	10.6666666666667	5.5075705472861
PPM1D	6	10	4	4	10	6	6.66666666666667	3.05505046330389
PPM1E	0	0	0	0	0	0	0	0
PPM1F	3	0	1	0	3	1	1.33333333333333	1.52752523165195
PPM1G	21	22	4	4	22	21	15.6666666666667	10.1159939369957
PPM1H	3	3	0	0	3	3	2	1.73205080756888
PPM1J	0	1	0	0	1	0	0.333333333333333	0.577350269189626
PPM1K	35	32	11	11	35	32	26	13.076696830622
PPM1L	0	0	0	0	0	0	0	0
PPM1M	1	3	1	1	3	1	1.66666666666667	1.15470053837925
PPM1N	1	1	2	1	2	1	1.33333333333333	0.577350269189626
PPME1	64	60	31	31	64	60	51.6666666666667	18.0092568789868
PPOX	9	4	1	1	9	4	4.66666666666667	4.04145188432738
PPP1CA	29	10	8	8	29	10	15.6666666666667	11.5902257671425
PPP1CB	363	249	88	88	363	249	233.333333333333	138.167772412142
PPP1CC	25	31	14	14	31	25	23.3333333333333	8.62167810425171
PPP1R10	35	28	10	10	35	28	24.3333333333333	12.8970280814354
PPP1R11	78	61	28	28	78	61	55.6666666666667	25.4230866208911
PPP1R12A	88	59	32	32	88	59	59.6666666666667	28.0059517483933
PPP1R12B	12	17	5	5	17	12	11.3333333333333	6.02771377334171
PPP1R12C	3	3	1	1	3	3	2.33333333333333	1.15470053837925
PPP1R13B	2	0	1	0	2	1	1	1
PPP1R13L	2	3	1	1	3	2	2	1
PPP1R14A	26	18	7	7	26	18	17	9.53939201416946
PPP1R14B	25	17	6	6	25	17	16	9.53939201416946
PPP1R14C	0	2	2	0	2	2	1.33333333333333	1.15470053837925
PPP1R14D	0	0	0	0	0	0	0	0
PPP1R15A	20	15	10	10	20	15	15	5
PPP1R15B	14	12	6	6	14	12	10.6666666666667	4.16333199893227
PPP1R16A	2	2	0	0	2	2	1.33333333333333	1.15470053837925
PPP1R16B	0	0	0	0	0	0	0	0
PPP1R17	0	0	0	0	0	0	0	0
PPP1R18	26	15	12	12	26	15	17.6666666666667	7.37111479583199
PPP1R1A	0	0	0	0	0	0	0	0
PPP1R1B	0	0	0	0	0	0	0	0
PPP1R1C	0	0	0	0	0	0	0	0
PPP1R2	31	32	12	12	32	31	25	11.2694276695846
PPP1R21	8	9	3	3	9	8	6.66666666666667	3.21455025366432
PPP1R26	0	3	0	0	3	0	1	1.73205080756888
PPP1R26-AS1	3	7	2	2	7	3	4	2.64575131106459
PPP1R2P9	0	0	0	0	0	0	0	0
PPP1R32	1	0	0	0	1	0	0.333333333333333	0.577350269189626
PPP1R35	6	0	0	0	6	0	2	3.46410161513775
PPP1R36	0	1	0	0	1	0	0.333333333333333	0.577350269189626
PPP1R37	0	0	1	0	1	0	0.333333333333333	0.577350269189626
PPP1R3B	62	57	24	24	62	57	47.6666666666667	20.6478408879314
PPP1R3C	151	134	56	56	151	134	113.666666666667	50.6589906466101
PPP1R3D	2	0	3	0	3	2	1.66666666666667	1.52752523165195
PPP1R3E	5	1	3	1	5	3	3	2
PPP1R3F	3	1	0	0	3	1	1.33333333333333	1.52752523165195
PPP1R3G	0	0	0	0	0	0	0	0
PPP1R42	1	0	0	0	1	0	0.333333333333333	0.577350269189626
PPP1R7	101	86	35	35	101	86	74	34.5976877840124
PPP1R8	34	21	8	8	34	21	21	13
PPP1R9A	1	0	1	0	1	1	0.666666666666667	0.577350269189626
PPP1R9B	0	0	0	0	0	0	0	0
PPP2CA	37	37	13	13	37	37	29	13.856406460551
PPP2CB	47	38	18	18	47	38	34.3333333333333	14.8436293854749
PPP2R1A	71	76	29	29	76	71	58.6666666666667	25.8134331953991
PPP2R1B	19	16	5	5	19	16	13.3333333333333	7.37111479583199
PPP2R2A	17	8	8	8	17	8	11	5.19615242270663
PPP2R2B	0	0	0	0	0	0	0	0
PPP2R2C	0	1	0	0	1	0	0.333333333333333	0.577350269189626
PPP2R2D	24	19	16	16	24	19	19.6666666666667	4.04145188432738
PPP2R3A	25	14	6	6	25	14	15	9.53939201416946
PPP2R3B	4	0	0	0	4	0	1.33333333333333	2.3094010767585
PPP2R3C	64	56	13	13	64	56	44.3333333333333	27.4286954362276
PPP2R4	9	5	2	2	9	5	5.33333333333333	3.51188458428425
PPP2R5A	8	8	3	3	8	8	6.33333333333333	2.88675134594813
PPP2R5B	1	1	0	0	1	1	0.666666666666667	0.577350269189626
PPP2R5C	70	34	20	20	70	34	41.3333333333333	25.7940561628708
PPP2R5D	20	19	5	5	20	19	14.6666666666667	8.38649708360608
PPP2R5E	6	11	8	6	11	8	8.33333333333333	2.51661147842358
PPP3CA	91	60	22	22	91	60	57.6666666666667	34.5591280754207
PPP3CB	16	14	8	8	16	14	12.6666666666667	4.16333199893227
PPP3CC	11	7	3	3	11	7	7	4
PPP3R1	3	8	0	0	8	3	3.66666666666667	4.04145188432738
PPP3R2	0	0	0	0	0	0	0	0
PPP4C	35	26	6	6	35	26	22.3333333333333	14.8436293854749
PPP4R1	13	19	7	7	19	13	13	6
PPP4R1L	0	2	1	0	2	1	1	1
PPP4R2	25	25	9	9	25	25	19.6666666666667	9.23760430703401
PPP4R4	4	3	2	2	4	3	3	1
PPP5C	0	1	0	0	1	0	0.333333333333333	0.577350269189626
PPP5D1	2	5	0	0	5	2	2.33333333333333	2.51661147842358
PPP6C	99	65	29	29	99	65	64.3333333333333	35.0047615808669
PPP6R1	2	0	1	0	2	1	1	1
PPP6R2	4	1	2	1	4	2	2.33333333333333	1.52752523165195
PPP6R3	60	26	12	12	60	26	32.6666666666667	24.6846781087648
PPRC1	8	8	3	3	8	8	6.33333333333333	2.88675134594813
PPT1	111	62	40	40	111	62	71	36.3455636907725
PPT2	5	3	1	1	5	3	3	2
PPTC7	1	1	0	0	1	1	0.666666666666667	0.577350269189626
PPWD1	30	29	8	8	30	29	22.3333333333333	12.4230967690561
PPY	0	1	0	0	1	0	0.333333333333333	0.577350269189626
PQBP1	21	9	5	5	21	9	11.6666666666667	8.32666399786453
PQLC1	2	2	1	1	2	2	1.66666666666667	0.577350269189626
PQLC2	5	7	3	3	7	5	5	2
PQLC3	19	17	9	9	19	17	15	5.29150262212918
PRAC	1	0	0	0	1	0	0.333333333333333	0.577350269189626
PRADC1	14	8	3	3	14	8	8.33333333333333	5.5075705472861
PRAF2	10	8	5	5	10	8	7.66666666666667	2.51661147842358
PRAM1	1	0	0	0	1	0	0.333333333333333	0.577350269189626
PRAP1	1	2	1	1	2	1	1.33333333333333	0.577350269189626
PRB1	0	0	0	0	0	0	0	0
PRB4	0	0	0	0	0	0	0	0
PRC1	3	6	1	1	6	3	3.33333333333333	2.51661147842358
PRC1-AS1	0	0	0	0	0	0	0	0
PRCC	12	12	6	6	12	12	10	3.46410161513775
PRCD	0	0	0	0	0	0	0	0
PRCP	123	97	41	41	123	97	87	41.9046536795139
PRDM1	4	1	0	0	4	1	1.66666666666667	2.08166599946613
PRDM10	0	4	1	0	4	1	1.66666666666667	2.08166599946613
PRDM11	2	0	1	0	2	1	1	1
PRDM12	0	0	0	0	0	0	0	0
PRDM14	0	0	0	0	0	0	0	0
PRDM15	2	5	4	2	5	4	3.66666666666667	1.52752523165195
PRDM16	1	0	0	0	1	0	0.333333333333333	0.577350269189626
PRDM2	31	32	11	11	32	31	24.6666666666667	11.8462370959446
PRDM4	7	9	6	6	9	7	7.33333333333333	1.52752523165195
PRDM5	0	0	1	0	1	0	0.333333333333333	0.577350269189626
PRDM6	1	0	0	0	1	0	0.333333333333333	0.577350269189626
PRDM7	1	1	2	1	2	1	1.33333333333333	0.577350269189626
PRDM8	1	0	0	0	1	0	0.333333333333333	0.577350269189626
PRDX1	562	473	180	180	562	473	405	199.872459333446
PRDX2	279	224	73	73	279	224	192	106.663020771024
PRDX3	394	369	121	121	394	369	294.666666666667	150.918300193626
PRDX4	292	218	77	77	292	218	195.666666666667	109.226065265271
PRDX5	231	174	78	78	231	174	161	77.3239936888932
PRDX6	579	465	176	176	579	465	406.666666666667	207.736210934284
PREB	8	9	0	0	9	8	5.66666666666667	4.93288286231625
PRELID1	9	10	7	7	10	9	8.66666666666667	1.52752523165195
PRELID2	22	14	6	6	22	14	14	8
PRELP	29	20	4	4	29	20	17.6666666666667	12.6622799421484
PREP	7	1	3	1	7	3	3.66666666666667	3.05505046330389
PREPL	56	54	22	22	56	54	44	19.0787840283389
PREX1	0	0	1	0	1	0	0.333333333333333	0.577350269189626
PREX2	0	0	0	0	0	0	0	0
PRG2	0	0	0	0	0	0	0	0
PRG4	0	0	0	0	0	0	0	0
PRH1	0	0	0	0	0	0	0	0
PRH1-PRR4	1	6	2	1	6	2	3	2.64575131106459
PRH2	1	0	0	0	1	0	0.333333333333333	0.577350269189626
PRICKLE1	5	5	3	3	5	5	4.33333333333333	1.15470053837925
PRICKLE2	17	8	8	8	17	8	11	5.19615242270663
PRICKLE2-AS1	0	0	0	0	0	0	0	0
PRICKLE2-AS3	15	14	3	3	15	14	10.6666666666667	6.65832811847939
PRICKLE3	0	0	0	0	0	0	0	0
PRICKLE4	0	0	0	0	0	0	0	0
PRIM1	7	2	3	2	7	3	4	2.64575131106459
PRIM2	15	13	3	3	15	13	10.3333333333333	6.42910050732864
PRIMA1	0	0	0	0	0	0	0	0
PRKAA1	28	24	15	15	28	24	22.3333333333333	6.65832811847939
PRKAA2	2	2	3	2	3	2	2.33333333333333	0.577350269189626
PRKAB1	18	5	3	3	18	5	8.66666666666667	8.14452781524708
PRKAB2	30	32	11	11	32	30	24.3333333333333	11.5902257671425
PRKACA	4	9	2	2	9	4	5	3.60555127546399
PRKACB	30	18	11	11	30	18	19.6666666666667	9.60902353693305
PRKAG1	116	84	42	42	116	84	80.6666666666667	37.1124417592447
PRKAG2	5	2	0	0	5	2	2.33333333333333	2.51661147842358
PRKAG2-AS1	0	0	0	0	0	0	0	0
PRKAR1A	146	118	47	47	146	118	103.666666666667	51.0326692750177
PRKAR1B	0	1	0	0	1	0	0.333333333333333	0.577350269189626
PRKAR2A	4	7	2	2	7	4	4.33333333333333	2.51661147842358
PRKAR2B	1	0	0	0	1	0	0.333333333333333	0.577350269189626
PRKCA	40	30	18	18	40	30	29.3333333333333	11.0151410945722
PRKCB	0	0	0	0	0	0	0	0
PRKCD	1	4	0	0	4	1	1.66666666666667	2.08166599946613
PRKCDBP	71	38	19	19	71	38	42.6666666666667	26.3122278291545
PRKCE	5	4	2	2	5	4	3.66666666666667	1.52752523165195
PRKCG	0	0	0	0	0	0	0	0
PRKCH	1	1	0	0	1	1	0.666666666666667	0.577350269189626
PRKCI	48	31	10	10	48	31	29.6666666666667	19.035055380359
PRKCQ-AS1	1	0	0	0	1	0	0.333333333333333	0.577350269189626
PRKCSH	8	13	2	2	13	8	7.66666666666667	5.5075705472861
PRKCZ	0	0	0	0	0	0	0	0
PRKD1	5	3	0	0	5	3	2.66666666666667	2.51661147842358
PRKD2	8	6	2	2	8	6	5.33333333333333	3.05505046330389
PRKD3	26	17	11	11	26	17	18	7.54983443527075
PRKDC	129	99	37	37	129	99	88.3333333333333	46.9183688264344
PRKG1	26	32	10	10	32	26	22.6666666666667	11.3724814061547
PRKG1-AS1	0	0	0	0	0	0	0	0
PRKG2	0	0	0	0	0	0	0	0
PRKRA	26	26	12	12	26	26	21.3333333333333	8.08290376865476
PRKRIP1	6	1	5	1	6	5	4	2.64575131106459
PRKRIR	14	17	7	7	17	14	12.6666666666667	5.13160143944688
PRKX	11	8	8	8	11	8	9	1.73205080756888
PRKXP1	0	1	0	0	1	0	0.333333333333333	0.577350269189626
PRKY	14	14	4	4	14	14	10.6666666666667	5.77350269189626
PRLR	0	0	0	0	0	0	0	0
PRMT1	23	19	5	5	23	19	15.6666666666667	9.45163125250522
PRMT10	4	9	2	2	9	4	5	3.60555127546399
PRMT2	154	115	51	51	154	115	106.666666666667	52.0032050294338
PRMT3	3	4	0	0	4	3	2.33333333333333	2.08166599946613
PRMT5	22	14	3	3	22	14	13	9.53939201416946
PRMT6	8	3	1	1	8	3	4	3.60555127546399
PRMT7	2	1	0	0	2	1	1	1
PRND	5	1	1	1	5	1	2.33333333333333	2.3094010767585
PRNP	125	82	43	43	125	82	83.3333333333333	41.0162569395762
PROC	0	0	0	0	0	0	0	0
PROCA1	0	0	0	0	0	0	0	0
PROCR	51	35	12	12	51	35	32.6666666666667	19.6044212700435
PROK2	0	0	0	0	0	0	0	0
PROM1	0	0	0	0	0	0	0	0
PROM2	1	2	0	0	2	1	1	1
PRORSD1P	1	1	0	0	1	1	0.666666666666667	0.577350269189626
PROS1	23	13	3	3	23	13	13	10
PROSC	21	17	6	6	21	17	14.6666666666667	7.76745346515403
PROSER1	8	4	2	2	8	4	4.66666666666667	3.05505046330389
PROSER2	0	0	0	0	0	0	0	0
PROSER2-AS1	0	0	0	0	0	0	0	0
PROX1	0	0	0	0	0	0	0	0
PROX2	1	0	0	0	1	0	0.333333333333333	0.577350269189626
PROZ	0	1	0	0	1	0	0.333333333333333	0.577350269189626
PRPF18	47	43	10	10	47	43	33.3333333333333	20.3059925473574
PRPF19	4	1	1	1	4	1	2	1.73205080756888
PRPF3	44	26	8	8	44	26	26	18
PRPF31	9	5	6	5	9	6	6.66666666666667	2.08166599946613
PRPF38A	38	32	11	11	38	32	27	14.1774468787578
PRPF38B	31	25	23	23	31	25	26.3333333333333	4.16333199893227
PRPF39	23	16	11	11	23	16	16.6666666666667	6.02771377334171
PRPF4	21	25	10	10	25	21	18.6666666666667	7.76745346515403
PRPF40A	119	106	37	37	119	106	87.3333333333333	44.0719109335338
PRPF40B	1	2	0	0	2	1	1	1
PRPF4B	118	96	42	42	118	96	85.3333333333333	39.1066916694999
PRPF6	31	36	18	18	36	31	28.3333333333333	9.29157324317757
PRPF8	76	63	25	25	76	63	54.6666666666667	26.5015722804013
PRPH	0	0	0	0	0	0	0	0
PRPH2	8	4	0	0	8	4	4	4
PRPS1	32	23	18	18	32	23	24.3333333333333	7.09459888459759
PRPS2	17	9	4	4	17	9	10	6.557438524302
PRPSAP1	42	37	12	12	42	37	30.3333333333333	16.0727512683216
PRPSAP2	8	18	3	3	18	8	9.66666666666667	7.63762615825973
PRR11	34	23	6	6	34	23	21	14.1067359796659
PRR12	0	0	0	0	0	0	0	0
PRR13	135	111	43	43	135	111	96.3333333333333	47.7214137817954
PRR14	1	3	1	1	3	1	1.66666666666667	1.15470053837925
PRR14L	35	24	13	13	35	24	24	11
PRR15	1	1	0	0	1	1	0.666666666666667	0.577350269189626
PRR15L	0	0	0	0	0	0	0	0
PRR16	14	5	5	5	14	5	8	5.19615242270663
PRR18	0	0	0	0	0	0	0	0
PRR19	0	0	0	0	0	0	0	0
PRR22	0	0	0	0	0	0	0	0
PRR23A	1	2	0	0	2	1	1	1
PRR23C	3	2	0	0	3	2	1.66666666666667	1.52752523165195
PRR24	3	3	0	0	3	3	2	1.73205080756888
PRR26	1	1	0	0	1	1	0.666666666666667	0.577350269189626
PRR3	17	11	4	4	17	11	10.6666666666667	6.50640709864771
PRR4	0	0	0	0	0	0	0	0
PRR5	1	0	2	0	2	1	1	1
PRR5L	1	2	0	0	2	1	1	1
PRR7	2	0	0	0	2	0	0.666666666666667	1.15470053837925
PRR7-AS1	4	3	2	2	4	3	3	1
PRR9	1	0	0	0	1	0	0.333333333333333	0.577350269189626
PRRC1	158	129	39	39	158	129	108.666666666667	62.0510542483634
PRRC2A	0	0	1	0	1	0	0.333333333333333	0.577350269189626
PRRC2B	34	32	25	25	34	32	30.3333333333333	4.72581562625261
PRRC2C	142	122	59	59	142	122	107.666666666667	43.3166634603051
PRRG1	39	16	14	14	39	16	23	13.8924439894498
PRRG2	1	0	0	0	1	0	0.333333333333333	0.577350269189626
PRRG4	9	9	3	3	9	9	7	3.46410161513775
PRRT1	0	0	0	0	0	0	0	0
PRRT2	2	1	0	0	2	1	1	1
PRRT3	2	3	1	1	3	2	2	1
PRRT3-AS1	5	2	0	0	5	2	2.33333333333333	2.51661147842358
PRRT4	0	0	0	0	0	0	0	0
PRRX1	28	21	10	10	28	21	19.6666666666667	9.07377172587747
PRRX2	1	1	1	1	1	1	1	0
PRSS12	1	2	3	1	3	2	2	1
PRSS16	0	0	0	0	0	0	0	0
PRSS2	0	0	0	0	0	0	0	0
PRSS21	0	0	0	0	0	0	0	0
PRSS23	407	327	165	165	407	327	299.666666666667	123.293687321506
PRSS27	0	0	0	0	0	0	0	0
